accessions,EC
Q3AKJ8,EC:2.7
Q3AKJ8,EC:2.3.1
Q3AKJ8,EC:2.7.7
Q3AKJ8,EC:2.3.1.157
Q3AKJ8,EC:2.7.7.23
Q55504,EC:2
Q55504,EC:2.3
Q55504,EC:2.7
Q55504,EC:2.3.1
Q55504,EC:2.7.7
Q55504,EC:2.3.1.157
Q55504,EC:2.7.7.23
Q47SW5,EC:2
Q47SW5,EC:2.7
Q47SW5,EC:2.3
Q47SW5,EC:2.7.7
Q47SW5,EC:2.3.1
Q47SW5,EC:2.7.7.23
Q47SW5,EC:2.3.1.157
A6LJD6,EC:2
A6LJD6,EC:2.3
A6LJD6,EC:2.7
A6LJD6,EC:2.3.1
A6LJD6,EC:2.7.7
A6LJD6,EC:2.3.1.157
A6LJD6,EC:2.7.7.23
Q5SLA8,EC:2
Q5SLA8,EC:2.7
Q5SLA8,EC:2.3
Q5SLA8,EC:2.7.7
Q5SLA8,EC:2.3.1
Q5SLA8,EC:2.7.7.23
Q5SLA8,EC:2.3.1.157
Q8DLT5,EC:2
Q8DLT5,EC:2.3
Q8DLT5,EC:2.7
Q8DLT5,EC:2.3.1
Q8DLT5,EC:2.7.7
Q8DLT5,EC:2.3.1.157
Q8DLT5,EC:2.7.7.23
Q62JC2,EC:2
Q62JC2,EC:3
Q62JC2,EC:2.7
Q62JC2,EC:3.1
Q62JC2,EC:2.7.7
Q62JC2,EC:3.1.4
Q62JC2,EC:2.7.7.59
Q3J5H6,EC:2
Q3J5H6,EC:3
Q3J5H6,EC:2.7
Q3J5H6,EC:3.1
Q3J5H6,EC:2.7.7
Q3J5H6,EC:3.1.4
Q3J5H6,EC:2.7.7.59
Q0AGL4,EC:2
Q0AGL4,EC:2.7
Q0AGL4,EC:2.7.7
Q0AGL4,EC:2.7.7.89
Q0AGL4,EC:2.7.7.42
Q3JES8,EC:2
Q3JES8,EC:2.7
Q3JES8,EC:2.7.7
Q3JES8,EC:2.7.7.89
Q3JES8,EC:2.7.7.42
Q9CNQ2,EC:2
Q9CNQ2,EC:2.7
Q9CNQ2,EC:2.7.7
Q9CNQ2,EC:2.7.7.89
Q9CNQ2,EC:2.7.7.42
Q7N0C2,EC:2
Q7N0C2,EC:2.7
Q7N0C2,EC:2.7.7
Q7N0C2,EC:2.7.7.89
Q7N0C2,EC:2.7.7.42
B4EW47,EC:2
B4EW47,EC:2.7
B4EW47,EC:2.7.7
B4EW47,EC:2.7.7.89
B4EW47,EC:2.7.7.42
Q88QZ4,EC:2
Q88QZ4,EC:2.7
Q88QZ4,EC:2.7.7
Q88QZ4,EC:2.7.7.89
Q88QZ4,EC:2.7.7.42
A1SRE0,EC:2
A1SRE0,EC:2.7
A1SRE0,EC:2.7.7
A1SRE0,EC:2.7.7.89
A1SRE0,EC:2.7.7.42
Q985F6,EC:2
Q985F6,EC:2.7
Q985F6,EC:2.7.7
Q985F6,EC:2.7.7.89
Q985F6,EC:2.7.7.42
Q6N8H0,EC:2
Q6N8H0,EC:2.7
Q6N8H0,EC:2.7.7
Q6N8H0,EC:2.7.7.89
Q6N8H0,EC:2.7.7.42
B7N874,EC:3
B7N874,EC:3.1
B7N874,EC:3.1.2
B7N874,EC:3.1.2.6
C5BEP2,EC:3
C5BEP2,EC:3.1
C5BEP2,EC:3.1.2
C5BEP2,EC:3.1.2.6
B2VHJ7,EC:3
B2VHJ7,EC:3.1
B2VHJ7,EC:3.1.2
B2VHJ7,EC:3.1.2.6
B0TXY0,EC:3
B0TXY0,EC:3.1
B0TXY0,EC:3.1.2
B0TXY0,EC:3.1.2.6
A0Q7M7,EC:3
A0Q7M7,EC:3.1
A0Q7M7,EC:3.1.2
A0Q7M7,EC:3.1.2.6
S3D9F9,EC:1
S3D9F9,EC:1.14
S3D9F9,EC:0
S3D9F9,EC:0
S3D784,EC:1
S3D784,EC:1.14
S3D784,EC:0
S3D784,EC:0
C5B970,EC:2
C5B970,EC:2.8
C5B970,EC:2.8.1
C5B970,EC:2.8.1.1
B2VJU2,EC:2
B2VJU2,EC:2.8
B2VJU2,EC:2.8.1
B2VJU2,EC:2.8.1.1
A7GLY7,EC:2
A7GLY7,EC:2.7
A7GLY7,EC:2.7.1
A7GLY7,EC:2.7.1.30
A9VI58,EC:2
A9VI58,EC:2.7
A9VI58,EC:2.7.1
A9VI58,EC:2.7.1.30
Q6MJQ2,EC:2
Q6MJQ2,EC:2.7
Q6MJQ2,EC:2.7.1
Q6MJQ2,EC:2.7.1.30
C5C1C4,EC:2
C5C1C4,EC:2.7
C5C1C4,EC:2.7.1
C5C1C4,EC:2.7.1.30
O51257,EC:2
O51257,EC:2.7
O51257,EC:2.7.1
O51257,EC:2.7.1.30
C1KVI5,EC:2
C1KVI5,EC:2.7
C1KVI5,EC:2.7.1
C1KVI5,EC:2.7.1.30
B9EBI8,EC:2
B9EBI8,EC:2.7
B9EBI8,EC:2.7.1
B9EBI8,EC:2.7.1.30
A6W2C1,EC:2
A6W2C1,EC:2.7
A6W2C1,EC:2.7.1
A6W2C1,EC:2.7.1.30
C6C1M7,EC:2
C6C1M7,EC:2.7
C6C1M7,EC:2.7.1
C6C1M7,EC:2.7.1.30
B1ZGW7,EC:2
B1ZGW7,EC:2.7
B1ZGW7,EC:2.7.1
B1ZGW7,EC:2.7.1.30
B1LWN6,EC:2
B1LWN6,EC:2.7
B1LWN6,EC:2.7.1
B1LWN6,EC:2.7.1.30
B1MFT1,EC:2
B1MFT1,EC:2.7
B1MFT1,EC:2.7.1
B1MFT1,EC:2.7.1.30
Q9CG65,EC:1
Q9CG65,EC:1.1
Q9CG65,EC:1.1.3
Q9CG65,EC:1.1.3.21
P47285,EC:1
P47285,EC:1.1
P47285,EC:1.1.3
P47285,EC:1.1.3.21
P75063,EC:1
P75063,EC:1.1
P75063,EC:1.1.3
P75063,EC:1.1.3.21
P35596,EC:1
P35596,EC:1.1
P35596,EC:1.1.3
P35596,EC:1.1.3.21
P9WMU2,EC:3
P9WMU2,EC:3.1
P9WMU2,EC:3.1.4
P9WMU2,EC:3.1.4.46
O07244,EC:3
O07244,EC:3.1
O07244,EC:3.1.4
O07244,EC:3.1.4.46
P37965,EC:3
P37965,EC:3.1
P37965,EC:3.1.4
P37965,EC:3.1.4.46
Q06282,EC:3
Q06282,EC:3.1
Q06282,EC:3.1.4
Q06282,EC:3.1.4.46
Q9ZC49,EC:3
Q9ZC49,EC:3.5
Q9ZC49,EC:3.5.1
Q9ZC49,EC:3.5.1.2
A0KNV3,EC:3
A0KNV3,EC:3.5
A0KNV3,EC:3.5.1
A0KNV3,EC:3.5.1.2
B9JFR4,EC:3
B9JFR4,EC:3.5
B9JFR4,EC:3.5.1
B9JFR4,EC:3.5.1.2
A8EX66,EC:3
A8EX66,EC:3.5
A8EX66,EC:3.5.1
A8EX66,EC:3.5.1.2
Q5WL84,EC:3
Q5WL84,EC:3.5
Q5WL84,EC:3.5.1
Q5WL84,EC:3.5.1.2
A8MIB3,EC:3
A8MIB3,EC:3.5
A8MIB3,EC:3.5.1
A8MIB3,EC:3.5.1.2
B2TG13,EC:3
B2TG13,EC:3.5
B2TG13,EC:3.5.1
B2TG13,EC:3.5.1.2
Q6LML1,EC:3
Q6LML1,EC:3.5
Q6LML1,EC:3.5.1
Q6LML1,EC:3.5.1.2
Q15U72,EC:3
Q15U72,EC:3.5
Q15U72,EC:3.5.1
Q15U72,EC:3.5.1.2
Q1I8G2,EC:3
Q1I8G2,EC:3.5
Q1I8G2,EC:3.5.1
Q1I8G2,EC:3.5.1.2
C3JXF9,EC:3
C3JXF9,EC:3.5
C3JXF9,EC:3.5.1
C3JXF9,EC:3.5.1.2
A5W5B3,EC:3
A5W5B3,EC:3.5
A5W5B3,EC:3.5.1
A5W5B3,EC:3.5.1.2
Q3IHY7,EC:3
Q3IHY7,EC:3.5
Q3IHY7,EC:3.5.1
Q3IHY7,EC:3.5.1.2
A5U6W6,EC:2
A5U6W6,EC:2.4
A5U6W6,EC:2.4.1
A5U6W6,EC:0
P55038,EC:1
P55038,EC:1.4
P55038,EC:1.4.7
P55038,EC:1.4.7.1
Q9US55,EC:3
Q9US55,EC:3.2
Q9US55,EC:3.2.1
Q9US55,EC:3.2.1.207
A1WS08,EC:6
A1WS08,EC:6.1
A1WS08,EC:6.1.1
A1WS08,EC:0
Q87LV6,EC:6
Q87LV6,EC:6.1
Q87LV6,EC:6.1.1
Q87LV6,EC:0
Q8PJX7,EC:6
Q8PJX7,EC:6.1
Q8PJX7,EC:6.1.1
Q8PJX7,EC:0
Q5GZ90,EC:6
Q5GZ90,EC:6.1
Q5GZ90,EC:6.1.1
Q5GZ90,EC:0
E2IUA7,EC:5
E2IUA7,EC:5.4
E2IUA7,EC:5.4.99
E2IUA7,EC:5.4.99.49
A8FIC1,EC:2
A8FIC1,EC:2.1
A8FIC1,EC:2.1.2
A8FIC1,EC:2.1.2.1
Q8A9S7,EC:2
Q8A9S7,EC:2.1
Q8A9S7,EC:2.1.2
Q8A9S7,EC:2.1.2.1
Q6G3L3,EC:2
Q6G3L3,EC:2.1
Q6G3L3,EC:2.1.2
Q6G3L3,EC:2.1.2.1
A9IVC5,EC:2
A9IVC5,EC:2.1
A9IVC5,EC:2.1.2
A9IVC5,EC:2.1.2.1
Q6MLK1,EC:2
Q6MLK1,EC:2.1
Q6MLK1,EC:2.1.2
Q6MLK1,EC:2.1.2.1
A9AYB7,EC:2
A9AYB7,EC:2.1
A9AYB7,EC:2.1.2
A9AYB7,EC:2.1.2.1
B4U7S5,EC:2
B4U7S5,EC:2.1
B4U7S5,EC:2.1.2
B4U7S5,EC:2.1.2.1
Q0C0I5,EC:2
Q0C0I5,EC:2.1
Q0C0I5,EC:2.1.2
Q0C0I5,EC:2.1.2.1
A6T0T6,EC:2
A6T0T6,EC:2.1
A6T0T6,EC:2.1.2
A6T0T6,EC:2.1.2.1
A6WF55,EC:2
A6WF55,EC:2.1
A6WF55,EC:2.1.2
A6WF55,EC:2.1.2.1
Q1IS84,EC:2
Q1IS84,EC:2.1
Q1IS84,EC:2.1.2
Q1IS84,EC:2.1.2.1
Q4UK96,EC:2
Q4UK96,EC:2.1
Q4UK96,EC:2.1.2
Q4UK96,EC:2.1.2.1
B7JYG9,EC:2
B7JYG9,EC:2.1
B7JYG9,EC:2.1.2
B7JYG9,EC:2.1.2.1
Q5LPA8,EC:2
Q5LPA8,EC:2.1
Q5LPA8,EC:2.1.2
Q5LPA8,EC:2.1.2.1
A7FFW1,EC:2
A7FFW1,EC:2.1
A7FFW1,EC:2.1.2
A7FFW1,EC:2.1.2.1
Q54Z26,EC:2
Q54Z26,EC:2.1
Q54Z26,EC:2.1.2
Q54Z26,EC:2.1.2.1
A0A5B8YU67,EC:1
A0A5B8YU67,EC:0
A0A5B8YU67,EC:0
A0A5B8YU67,EC:0
A0A5B8YUY5,EC:1
A0A5B8YUY5,EC:0
A0A5B8YUY5,EC:0
A0A5B8YUY5,EC:0
A0A5B8YU81,EC:1
A0A5B8YU81,EC:1.1
A0A5B8YU81,EC:1.1.1
A0A5B8YU81,EC:0
A0A5B8YU69,EC:6
A0A5B8YU69,EC:6.2
A0A5B8YU69,EC:6.2.1
A0A5B8YU69,EC:0
A0A5B8YWJ9,EC:2
A0A5B8YWJ9,EC:2.5
A0A5B8YWJ9,EC:2.5.1
A0A5B8YWJ9,EC:0
A6Q4Z5,EC:5
A6Q4Z5,EC:5.3
A6Q4Z5,EC:5.3.1
A6Q4Z5,EC:5.3.1.28
B4SGD2,EC:5
B4SGD2,EC:5.3
B4SGD2,EC:5.3.1
B4SGD2,EC:5.3.1.28
Q15PJ1,EC:5
Q15PJ1,EC:5.3
Q15PJ1,EC:5.3.1
Q15PJ1,EC:5.3.1.28
B0KFT9,EC:5
B0KFT9,EC:5.3
B0KFT9,EC:5.3.1
B0KFT9,EC:5.3.1.28
Q54ME1,EC:3
Q54ME1,EC:3.4
Q54ME1,EC:3.4.22
Q54ME1,EC:0
Q5V3F0,EC:5
Q5V3F0,EC:5.4
Q5V3F0,EC:5.4.99
Q5V3F0,EC:5.4.99.1
P80078,EC:5
P80078,EC:5.4
P80078,EC:5.4.99
P80078,EC:5.4.99.1
Q24SG7,EC:5
Q24SG7,EC:5.4
Q24SG7,EC:5.4.99
Q24SG7,EC:5.4.99.1
Q8RHY7,EC:5
Q8RHY7,EC:5.4
Q8RHY7,EC:5.4.99
Q8RHY7,EC:5.4.99.1
P61191,EC:5
P61191,EC:5.4
P61191,EC:5.4.99
P61191,EC:5.4.99.1
Q9XTQ5,EC:3
Q9XTQ5,EC:3.1
Q9XTQ5,EC:3.1.3
Q9XTQ5,EC:3.1.3.12
Q46259,EC:3
Q46259,EC:3.6
Q46259,EC:3.6.4
Q46259,EC:3.6.4.12
Q9CAY3,EC:2
Q9CAY3,EC:2.3
Q9CAY3,EC:2.3.1
Q9CAY3,EC:2.3.1.15
Q9LHS7,EC:2
Q9LHS7,EC:2.3
Q9LHS7,EC:2.3.1
Q9LHS7,EC:2.3.1.15
Q5XF03,EC:2
Q5XF03,EC:2.3
Q5XF03,EC:2.3.1
Q5XF03,EC:2.3.1.15
Q7VS47,EC:1
Q7VS47,EC:1.1
Q7VS47,EC:1.1.1
Q7VS47,EC:1.1.1.94
Q89WW0,EC:1
Q89WW0,EC:1.1
Q89WW0,EC:1.1.1
Q89WW0,EC:1.1.1.94
A4YK34,EC:1
A4YK34,EC:1.1
A4YK34,EC:1.1.1
A4YK34,EC:1.1.1.94
Q88YK1,EC:1
Q88YK1,EC:1.1
Q88YK1,EC:1.1.1
Q88YK1,EC:1.1.1.94
Q1MQ45,EC:1
Q1MQ45,EC:1.1
Q1MQ45,EC:1.1.1
Q1MQ45,EC:1.1.1.94
Q4QHG4,EC:1
Q4QHG4,EC:1.1
Q4QHG4,EC:1.1.1
Q4QHG4,EC:1.1.1.8
Q6AFK3,EC:1
Q6AFK3,EC:1.1
Q6AFK3,EC:1.1.1
Q6AFK3,EC:1.1.1.94
B1Y6P0,EC:1
B1Y6P0,EC:1.1
B1Y6P0,EC:1.1.1
B1Y6P0,EC:1.1.1.94
B1MZX5,EC:1
B1MZX5,EC:1.1
B1MZX5,EC:1.1.1
B1MZX5,EC:1.1.1.94
Q03SN4,EC:1
Q03SN4,EC:1.1
Q03SN4,EC:1.1.1
Q03SN4,EC:1.1.1.94
B3CLC5,EC:1
B3CLC5,EC:1.1
B3CLC5,EC:1.1.1
B3CLC5,EC:1.1.1.94
Q5GS39,EC:1
Q5GS39,EC:1.1
Q5GS39,EC:1.1.1
Q5GS39,EC:1.1.1.94
Q9PCH7,EC:1
Q9PCH7,EC:1.1
Q9PCH7,EC:1.1.1
Q9PCH7,EC:1.1.1.94
Q4I073,EC:2
Q4I073,EC:2.4
Q4I073,EC:2.4.1
Q4I073,EC:0
Q7S4Z3,EC:2
Q7S4Z3,EC:2.4
Q7S4Z3,EC:2.4.1
Q7S4Z3,EC:0
P47088,EC:2
P47088,EC:2.4
P47088,EC:2.4.1
P47088,EC:0
Q9Y7L7,EC:2
Q9Y7L7,EC:2.4
Q9Y7L7,EC:2.4.1
Q9Y7L7,EC:2.4.1.198
P53961,EC:2
P53961,EC:2.4
P53961,EC:2.4.1
P53961,EC:2.4.1.198
Q4WQ21,EC:2
Q4WQ21,EC:2.4
Q4WQ21,EC:2.4.1
Q4WQ21,EC:0
Q59VN0,EC:2
Q59VN0,EC:2.4
Q59VN0,EC:2.4.1
Q59VN0,EC:0
Q2GSI6,EC:2
Q2GSI6,EC:2.4
Q2GSI6,EC:2.4.1
Q2GSI6,EC:0
Q6BRZ9,EC:2
Q6BRZ9,EC:2.4
Q6BRZ9,EC:2.4.1
Q6BRZ9,EC:0
B1JZ61,EC:5
B1JZ61,EC:5.4
B1JZ61,EC:5.4.2
B1JZ61,EC:5.4.2.11
A3MQ23,EC:5
A3MQ23,EC:5.4
A3MQ23,EC:5.4.2
A3MQ23,EC:5.4.2.11
B0SY17,EC:5
B0SY17,EC:5.4
B0SY17,EC:5.4.2
B0SY17,EC:5.4.2.11
Q11CB5,EC:5
Q11CB5,EC:5.4
Q11CB5,EC:5.4.2
Q11CB5,EC:5.4.2.11
Q06464,EC:5
Q06464,EC:5.4
Q06464,EC:5.4.2
Q06464,EC:5.4.2.12
Q81X77,EC:5
Q81X77,EC:5.4
Q81X77,EC:5.4.2
Q81X77,EC:5.4.2.12
Q65EN1,EC:5
Q65EN1,EC:5.4
Q65EN1,EC:5.4.2
Q65EN1,EC:5.4.2.12
P39773,EC:5
P39773,EC:5.4
P39773,EC:5.4.2
P39773,EC:5.4.2.12
Q4VWF8,EC:5
Q4VWF8,EC:5.4
Q4VWF8,EC:5.4.2
Q4VWF8,EC:5.4.2.12
Q3A1E5,EC:5
Q3A1E5,EC:5.4
Q3A1E5,EC:5.4.2
Q3A1E5,EC:5.4.2.12
Q2JSV1,EC:5
Q2JSV1,EC:5.4
Q2JSV1,EC:5.4.2
Q2JSV1,EC:5.4.2.12
P74507,EC:5
P74507,EC:5.4
P74507,EC:5.4.2
P74507,EC:5.4.2.12
P59177,EC:5
P59177,EC:5.4
P59177,EC:5.4.2
P59177,EC:5.4.2.12
Q8L2S1,EC:5
Q8L2S1,EC:5.4
Q8L2S1,EC:5.4.2
Q8L2S1,EC:5.4.2.12
B1AIH0,EC:5
B1AIH0,EC:5.4
B1AIH0,EC:5.4.2
B1AIH0,EC:5.4.2.12
A5CVF0,EC:5
A5CVF0,EC:5.4
A5CVF0,EC:5.4.2
A5CVF0,EC:5.4.2.12
A5F3N4,EC:5
A5F3N4,EC:5.4
A5F3N4,EC:5.4.2
A5F3N4,EC:5.4.2.12
Q8L910,EC:1
Q8L910,EC:1.11
Q8L910,EC:1.11.1
Q8L910,EC:1.11.1.9
Q06652,EC:1
Q06652,EC:1.11
Q06652,EC:1.11.1
Q06652,EC:1.11.1.12
P36969,EC:1
P36969,EC:1.11
P36969,EC:1.11.1
P36969,EC:1.11.1.12
Q9LEF0,EC:1
Q9LEF0,EC:1.11
Q9LEF0,EC:1.11.1
Q9LEF0,EC:1.11.1.12
P36968,EC:1
P36968,EC:1.11
P36968,EC:1.11.1
P36968,EC:1.11.1.12
P36970,EC:1
P36970,EC:1.11
P36970,EC:1.11.1
P36970,EC:1.11.1.12
P13366,EC:3
P13366,EC:3.4
P13366,EC:3.4.21
P13366,EC:0
P49863,EC:3
P49863,EC:3.4
P49863,EC:3.4.21
P49863,EC:0
O35205,EC:3
O35205,EC:3.4
O35205,EC:3.4.21
O35205,EC:0
P51124,EC:3
P51124,EC:3.4
P51124,EC:3.4.21
P51124,EC:0
A1CFB5,EC:2
A1CFB5,EC:2.7
A1CFB5,EC:2.7.1
A1CFB5,EC:0
A2QNQ8,EC:2
A2QNQ8,EC:2.7
A2QNQ8,EC:2.7.1
A2QNQ8,EC:0
Q0CKU1,EC:2
Q0CKU1,EC:2.7
Q0CKU1,EC:2.7.1
Q0CKU1,EC:0
Q6FW56,EC:2
Q6FW56,EC:2.7
Q6FW56,EC:2.7.1
Q6FW56,EC:0
Q62833,EC:2
Q62833,EC:2.7
Q62833,EC:2.7.11
Q62833,EC:2.7.11.16
P97711,EC:2
P97711,EC:2.7
P97711,EC:2.7.11
P97711,EC:2.7.11.16
Q1XHL7,EC:2
Q1XHL7,EC:2.7
Q1XHL7,EC:2.7.11
Q1XHL7,EC:2.7.11.14
Q8WTQ7,EC:2
Q8WTQ7,EC:2.7
Q8WTQ7,EC:2.7.11
Q8WTQ7,EC:2.7.11.14
Q8WP15,EC:2
Q8WP15,EC:2.7
Q8WP15,EC:2.7.11
Q8WP15,EC:2.7.11.14
Q06605,EC:3
Q06605,EC:3.4
Q06605,EC:3.4.21
Q06605,EC:0
O32210,EC:1
O32210,EC:1.1
O32210,EC:1.1.1
O32210,EC:1.1.1.283
P80871,EC:1
P80871,EC:1.6
P80871,EC:1.6.99
P80871,EC:0
P80876,EC:3
P80876,EC:3.2
P80876,EC:0
P80876,EC:0
P42101,EC:2
P42101,EC:0.0
P42101,EC:0
P42101,EC:0
Q5WIE9,EC:5
Q5WIE9,EC:5.4
Q5WIE9,EC:5.4.3
Q5WIE9,EC:5.4.3.8
B9DMX3,EC:5
B9DMX3,EC:5.4
B9DMX3,EC:5.4.3
B9DMX3,EC:5.4.3.8
Q49Y99,EC:5
Q49Y99,EC:5.4
Q49Y99,EC:5.4.3
Q49Y99,EC:5.4.3.8
C5BAP9,EC:5
C5BAP9,EC:5.4
C5BAP9,EC:5.4.3
C5BAP9,EC:5.4.3.8
A5FIM3,EC:5
A5FIM3,EC:5.4
A5FIM3,EC:5.4.3
A5FIM3,EC:5.4.3.8
Q2JFQ1,EC:5
Q2JFQ1,EC:5.4
Q2JFQ1,EC:5.4.3
Q2JFQ1,EC:5.4.3.8
A0Q628,EC:5
A0Q628,EC:5.4
A0Q628,EC:5.4.3
A0Q628,EC:5.4.3.8
Q07YU5,EC:5
Q07YU5,EC:5.4
Q07YU5,EC:5.4.3
Q07YU5,EC:5.4.3.8
A8FS76,EC:5
A8FS76,EC:5.4
A8FS76,EC:5.4.3
A8FS76,EC:5.4.3.8
Q8X900,EC:6
Q8X900,EC:6.3
Q8X900,EC:6.3.2
Q8X900,EC:6.3.2.2
A4WDQ2,EC:6
A4WDQ2,EC:6.3
A4WDQ2,EC:6.3.2
A4WDQ2,EC:6.3.2.2
Q1W2L8,EC:6
Q1W2L8,EC:6.3
Q1W2L8,EC:6.3.2
Q1W2L8,EC:6.3.2.2
Q87LS2,EC:6
Q87LS2,EC:6.3
Q87LS2,EC:6.3.2
Q87LS2,EC:6.3.2.2
Q8D2V5,EC:6
Q8D2V5,EC:6.3
Q8D2V5,EC:6.3.2
Q8D2V5,EC:6.3.2.2
Q8ZBU2,EC:6
Q8ZBU2,EC:6.3
Q8ZBU2,EC:6.3.2
Q8ZBU2,EC:6.3.2.2
Q6ANW2,EC:6
Q6ANW2,EC:6.3
Q6ANW2,EC:6.3.2
Q6ANW2,EC:6.3.2.2
Q6ANW2,EC:6.3.2.3
Q88UW5,EC:6
Q88UW5,EC:6.3
Q88UW5,EC:6.3.2
Q88UW5,EC:6.3.2.2
Q88UW5,EC:6.3.2.3
Q9LWN0,EC:2
Q9LWN0,EC:2.7
Q9LWN0,EC:2.7.11
Q9LWN0,EC:2.7.11.1
Q9URT9,EC:2
Q9URT9,EC:2.7
Q9URT9,EC:2.7.11
Q9URT9,EC:2.7.11.1
Q2NL51,EC:2
Q2NL51,EC:2.7
Q2NL51,EC:2.7.11
Q2NL51,EC:2.7.11.26
Q2NL51,EC:2.7.11.1
P91253,EC:2
P91253,EC:2.5
P91253,EC:2.5.1
P91253,EC:2.5.1.18
P91254,EC:2
P91254,EC:2.5
P91254,EC:2.5.1
P91254,EC:2.5.1.18
P80894,EC:2
P80894,EC:2.5
P80894,EC:2.5.1
P80894,EC:2.5.1.18
P81706,EC:2
P81706,EC:2.5
P81706,EC:2.5.1
P81706,EC:2.5.1.18
Q55FF3,EC:2
Q55FF3,EC:2.5
Q55FF3,EC:2.5.1
Q55FF3,EC:2.5.1.18
P51781,EC:2
P51781,EC:2.5
P51781,EC:2.5.1
P51781,EC:2.5.1.18
P00502,EC:2
P00502,EC:1
P00502,EC:5
P00502,EC:2.5
P00502,EC:1.11
P00502,EC:5.3
P00502,EC:2.5.1
P00502,EC:1.11.1
P00502,EC:5.3.3
P00502,EC:2.5.1.18
Q08393,EC:2
Q08393,EC:2.5
Q08393,EC:2.5.1
Q08393,EC:2.5.1.18
P28342,EC:2
P28342,EC:2.5
P28342,EC:2.5.1
P28342,EC:2.5.1.18
Q03425,EC:2
Q03425,EC:2.5
Q03425,EC:2.5.1
Q03425,EC:2.5.1.18
O04437,EC:2
O04437,EC:2.5
O04437,EC:2.5.1
O04437,EC:2.5.1.18
P46428,EC:2
P46428,EC:2.5
P46428,EC:2.5.1
P46428,EC:2.5.1.18
P81065,EC:2
P81065,EC:2.5
P81065,EC:2.5.1
P81065,EC:2.5.1.18
P44521,EC:2
P44521,EC:2.5
P44521,EC:2.5.1
P44521,EC:2.5.1.18
P46437,EC:2
P46437,EC:2.5
P46437,EC:2.5.1
P46437,EC:2.5.1.18
Q8ILQ7,EC:2
Q8ILQ7,EC:2.5
Q8ILQ7,EC:2.5.1
Q8ILQ7,EC:2.5.1.18
Q7REH6,EC:2
Q7REH6,EC:2.5
Q7REH6,EC:2.5.1
Q7REH6,EC:2.5.1.18
P22416,EC:2
P22416,EC:2.5
P22416,EC:2.5.1
P22416,EC:2.5.1.18
Q5HLD1,EC:2
Q5HLD1,EC:2.7
Q5HLD1,EC:2.7.7
Q5HLD1,EC:2.7.7.9
B3H2N1,EC:2
B3H2N1,EC:2.4
B3H2N1,EC:2.4.1
B3H2N1,EC:0
Q47DK8,EC:6
Q47DK8,EC:6.3
Q47DK8,EC:6.3.5
Q47DK8,EC:6.3.5.2
Q1J0T4,EC:6
Q1J0T4,EC:6.3
Q1J0T4,EC:6.3.5
Q1J0T4,EC:6.3.5.2
Q6APU2,EC:6
Q6APU2,EC:6.3
Q6APU2,EC:6.3.5
Q6APU2,EC:6.3.5.2
P32073,EC:6
P32073,EC:6.3
P32073,EC:6.3.5
P32073,EC:6.3.5.2
B7JXM2,EC:6
B7JXM2,EC:6.3
B7JXM2,EC:6.3.5
B7JXM2,EC:6.3.5.2
Q5LRL6,EC:6
Q5LRL6,EC:6.3
Q5LRL6,EC:6.3.5
Q5LRL6,EC:6.3.5.2
B8I4P0,EC:6
B8I4P0,EC:6.3
B8I4P0,EC:6.3.5
B8I4P0,EC:6.3.5.2
Q2S0V0,EC:6
Q2S0V0,EC:6.3
Q2S0V0,EC:6.3.5
Q2S0V0,EC:6.3.5.2
C5B9H0,EC:1
C5B9H0,EC:1.7
C5B9H0,EC:1.7.1
C5B9H0,EC:1.7.1.7
B1YH73,EC:1
B1YH73,EC:1.7
B1YH73,EC:1.7.1
B1YH73,EC:1.7.1.7
O34598,EC:3
O34598,EC:3.5
O34598,EC:3.5.4
O34598,EC:3.5.4.3
Q86AW9,EC:3
Q86AW9,EC:3.5
Q86AW9,EC:3.5.4
Q86AW9,EC:3.5.4.3
P76641,EC:3
P76641,EC:3.5
P76641,EC:3.5.4
P76641,EC:3.5.4.3
Q9R111,EC:3
Q9R111,EC:3.5
Q9R111,EC:3.5.4
Q9R111,EC:3.5.4.3
Q07729,EC:3
Q07729,EC:3.5
Q07729,EC:3.5.4
Q07729,EC:3.5.4.3
A3DBX3,EC:3
A3DBX3,EC:3.2
A3DBX3,EC:3.2.1
A3DBX3,EC:3.2.1.73
Q5NAT0,EC:3
Q5NAT0,EC:3.2
Q5NAT0,EC:3.2.1
Q5NAT0,EC:3.2.1.4
P21834,EC:3
P21834,EC:3.2
P21834,EC:3.2.1
P21834,EC:3.2.1.4
Q2V4L8,EC:3
Q2V4L8,EC:3.2
Q2V4L8,EC:3.2.1
Q2V4L8,EC:3.2.1.4
P14250,EC:3
P14250,EC:3.2
P14250,EC:3.2.1
P14250,EC:3.2.1.4
Q7SDR1,EC:3
Q7SDR1,EC:3.2
Q7SDR1,EC:3.2.1
Q7SDR1,EC:3.2.1.4
O49296,EC:3
O49296,EC:3.2
O49296,EC:3.2.1
O49296,EC:3.2.1.4
O14405,EC:3
O14405,EC:3.2
O14405,EC:3.2.1
O14405,EC:3.2.1.4
P48369,EC:5
P48369,EC:5.6
P48369,EC:5.6.2
P48369,EC:5.6.2.2
Q9CAF6,EC:5
Q9CAF6,EC:5.6
Q9CAF6,EC:5.6.2
Q9CAF6,EC:5.6.2.2
O51396,EC:5
O51396,EC:5.6
O51396,EC:5.6.2
O51396,EC:5.6.2.2
C0R046,EC:5
C0R046,EC:5.6
